22.95,4995,16.51,43.22,7.19,33.09,65.7,4.64,1.28,19.64,0.13,8.61,1130,47.09,11.4,15.94,7.19,1.86,3.84,0.86,0.83,8.8,2.19
8.12,5872,3.2,29.43,21.25,46.12,64.3,4.16,1.46,7.64,0.48,21.95,1520,71.3,11.49,1.93,0.12,0.26,0.26,0.92,1.64,0.15,5.93
17.28,5570,15.02,44.16,6.08,34.74,68,4.91,1,18.58,0.36,7.15,1160,56.1,17.48,11.07,5.11,2.57,2.3,1.31,0.99,2.7,0.37
38.68,4071,19.06,46.35,2.83,31.76,69.3,4.83,1.3,20.84,0.23,3.5,1170,43.13,16.51,24.57,5.52,2.98,0.77,0.49,1.61,3.03,1.39
20.96,5209,10.71,47.5,8.24,33.55,67.3,5.16,0.33,16.45,1.54,9.23,1160,52.47,18.39,15.83,2.1,1.84,0.58,1.38,0.81,0.55,6.05
19.09,5307,13.56,42.6,8.89,34.96,67.9,5,0.86,14.78,1.17,10.28,1370,54.27,20.49,8.91,2.14,1.43,5.86,1.31,1.1,0.95,3.54
19.92,5332,14.69,45.59,5.75,33.97,69.3,5.09,0.8,18.01,0.05,6.74,1120,46.37,16.47,5.82,9.53,3.98,5.81,1.04,1.63,8.65,0.7
23.5,5268,15.06,42.07,6.61,36.26,70,4.97,1.42,14.87,0.96,7.78,1370,52.98,20.68,14.66,1.77,1.3,3.77,1.38,0.98,2.08,0.4
9.77,61.96,3.91,32.48,15.48,48.14,70.8,4.53,1.59,6.4,0.57,16.11,1520,75.35,14.38,0.15,0.05,0.14,3.07,0.39,0.81,0.03,5.63
7.79,6539,2.77,26.79,14.64,55.8,72.2,4.2,1.53,6.5,0.51,15.06,1250,64.28,19.32,1.53,1.82,0.85,2.91,3.69,1.61,0.95,3.04
25.69,5009,16.96,46.87,2.36,33.81,71.6,5.09,1.07,19.31,0.09,2.84,1150,56.36,10.58,2.31,10.88,4.14,2.76,0.75,0.99,6.65,4.58
11.24,5884,7.11,44.74,12.39,35.75,67,5.2,1.25,12.37,0.84,13.34,1450,52.47,32.5,1.28,0.75,1.03,6.66,0.53,1.63,0.18,2.97
25.13,5107,14.5,46.29,2.79,36.41,71.4,5.03,0.8,19.4,0.11,3.26,1180,46.64,14.43,2.2,10.3,10.83,5.57,1.04,0.82,6.38,1.79
11.24,5538,5.96,27.34,18.34,48.36,68.8,3.61,1.24,6.65,0.2,19.5,1300,47.61,22.56,7.29,2.49,1.18,3.78,0.63,1.1,2.03,11.33
10.94,6520,3.07,25.55,11.29,57.09,76.4,4.2,0.98,6.47,0.31,11.65,1370,62.41,23.37,0.86,1.15,1,4.65,1,1.61,2.48,1.47
22.05,5170,16.07,45.08,5.45,33.39,68.3,5.25,0.99,18.91,0.05,6.49,1140,45.72,18.36,4.72,7.88,2.54,5.53,1.18,0.82,5.58,7.67
9.89,5762,2.94,29.81,20.88,46.37,67.9,4.36,1.73,4.01,0.48,21.51,1450,73.91,15.12,0.42,0.46,0.51,3.58,1.17,0.98,0.25,3.6
7.76,6070,3.4,31.9,18.69,46.01,68.6,4.63,2.4,4.59,0.43,19.35,1520,52.12,24.71,2.08,0.15,0.83,2.71,2.59,0.81,0.25,13.75
20.96,5175,15.93,44.29,6.78,33,66.1,5.08,1.02,19.65,0.08,8.06,1240,45.82,18.47,5.46,8.3,3.76,9.3,1.08,0.81,4.38,2.62
6.77,6230,2.1,21.1,19.35,57.45,68.5,3.69,1.44,6.14,0.47,19.77,1520,65.97,21.13,3.91,0.08,0.41,2.74,0.34,0.82,0.3,4.3
9.68,5762,3.28,30.06,21.43,45.23,65.3,4.53,1.52,6.03,0.46,22.16,1450,63.12,18.93,1.48,0.29,0.49,3.91,1.5,1.63,0.28,8.37
24.93,5202,18.65,39.81,4.81,36.73,72.7,5.31,0.92,14.87,0.29,5.91,1120,49.55,13.43,4.51,8.97,2.53,9.93,0.5,0.8,7.05,2.73
20.88,5505,15.44,40.36,5.38,38.83,73.6,5.06,0.74,14,0.24,6.36,1260,54.49,17.57,3.42,5.08,2.98,6.75,0.32,0.8,7.95,0.64
21.31,5211,14.94,48.14,5.83,31.09,69.8,5.03,1.01,17.18,0.12,6.85,1120,51.95,12.62,6.5,13.08,2.34,7.63,0.8,0.81,2.8,1.47
24.68,4764,16.29,42.04,9.36,32.31,67.2,4.87,0.92,15.33,0.5,11.18,1180,52.76,18.93,11.24,4.26,1.72,5.95,1.23,0.82,2.48,0.61
22.42,5035,17.49,43.39,7.49,31.63,67.8,4.83,0.89,17.33,0.07,9.08,1170,50.54,13.14,6.45,11.97,3.64,7.61,1.03,1.64,3.58,0.4
10.31,6304,4.95,31.49,13.05,50.52,74.5,4.5,1.52,5.33,0.42,13.73,1300,57.5,21.24,8.77,1.54,1.02,3.5,2.56,0.97,0.35,2.55
27.72,4624,19.69,46.03,8.47,25.81,65.8,4.86,1,17.28,0.51,10.55,1110,48.2,17.18,14.17,4.31,2.94,3.1,0.95,1.61,6.53,1.01
9.07,6449,4.12,34.58,10.8,50.5,73.4,4.66,1.97,8.45,0.25,11.26,1230,64.89,11.4,8.69,1.9,1.31,2.08,0.88,0.81,2.1,5.94
24.57,5239,16.18,44.38,4.35,35.09,72.1,5.01,0.7,16.73,0.27,5.19,1160,50.93,12.14,4.26,12.43,3.86,8.01,0.58,1.1,6.48,0.21
21.71,5161,14.68,44.74,6.19,34.39,68.2,4.92,1.16,18.29,0.18,7.26,1150,51.01,12.44,6.13,12.05,2.31,8.31,1.22,1.62,3.15,1.76
9.04,6142,3.54,33.76,16.56,46.14,68.5,4.71,1.62,7.26,0.74,17.17,1520,58.33,20.22,5.72,0.23,0.84,0.55,1.2,0.98,0.33,11.6
21.91,5315,12.1,43.62,5.13,39.16,70.55,5.1,1.75,15.85,0.92,5.84,1100,50.91,14.8,8.39,6.61,2.59,7.1,1.14,1.61,6.53,0.32
9.87,6128,1.87,18.49,18.8,60.84,74.5,3.72,1.35,0.96,0.31,19.16,1360,60.33,24.75,4.53,1.56,1.12,2.21,1.47,1.61,1.88,0.54
20.83,5164,12.92,44.96,6.9,35.22,67.1,4.99,1.07,18.75,0.16,7.92,1210,53.73,17.74,4.94,6.18,2.21,8.5,1.28,1.63,2.95,0.84
23.55,5278,14.46,43.86,4.44,37.23,70.6,5.09,1.77,16.19,1.16,5.19,1100,43.82,13.96,13.19,9.34,3.5,6.44,1.22,0.82,1.58,6.13
25.1,5232,13.42,42.6,4.04,39.94,72.6,5.17,0.55,16.71,0.3,4.67,1140,46.01,11.62,3.83,13.67,3.3,8.89,0.8,0.81,7.8,3.27
19.75,5607,13.89,37.85,6.18,42.08,73.5,4.72,1.11,13.16,0.33,7.18,1280,56.91,19.45,3.2,5.05,2.37,4.75,0.54,1.64,5.73,0.36
8.41,5977,3.68,28.32,13.21,51.79,70.2,4.09,1.45,6.87,0.57,16.83,1350,47.78,23.89,3.94,4.91,1.62,2,0.48,1.61,4.6,9.17
25.02,5022,15.22,43.1,7.6,34.08,74.5,4.71,1.31,9.46,1.06,8.96,1150,52.51,17.36,12.61,2.9,1.94,2.41,1.44,0.97,0.63,7.23
38.32,3758,15.07,48.03,9.23,27.67,68.3,4.54,0.84,15.27,0.18,10.87,1360,55.26,19.92,7.58,1.65,1.37,1.43,1.01,1.65,0.48,9.65
10.46,6598,3.19,28.76,11.24,56.81,78,4.33,1.23,4.47,0.36,11.61,1340,61.89,23.35,2.92,0.65,0.99,3.07,1.23,1.61,1.68,2.61
22.13,5117,11.56,44.2,6.7,37.54,68.7,4.7,1.23,17.67,0.13,7.58,1170,50.31,21.28,8.31,5.31,2.31,2.37,1.35,0.82,3.68,4.26
10.98,6068,2.94,30.93,16.83,49.3,69.7,4.29,1.3,7.09,0.28,17.34,1520,60.69,24.87,0.83,0.04,0.15,4.08,0.47,1.21,3.55,4.11
25.8,4910,15.37,43.63,5.81,35.19,68.4,4.61,1.27,18.51,0.34,6.87,1120,45.49,19.26,9.34,3.85,2.68,3.57,1.1,1.62,6.45,6.64
11.75,5841,4.91,26.9,17.43,50.75,68.5,3.97,1.24,7.2,0.76,18.33,1170,52.65,19.93,8.82,2.29,1.38,2.78,0.98,1.22,0.28,9.67
40.11,3963,28.3,42.24,2.4,27.06,70.16,4.74,0.91,20.66,0.18,3.35,1210,40.86,19.85,13.19,4.36,4.39,1.33,0.61,1.65,9.25,4.51
21.72,5238,12.12,45.99,5.92,35.97,69.7,4.71,1.07,17.34,0.44,6.74,1100,48.02,14.95,8.93,5.61,2.89,3.44,0.87,1.62,13.63,0.04
26.81,4850,11.22,44.36,7.01,37.41,67.42,4.71,1.1,17.63,1.25,7.9,1180,51.13,22.86,10.73,1.7,2.2,3.39,1.85,1.2,2.6,2.34
7.93,5932,2.83,28.12,17.88,51.17,69.14,3.92,1.27,6.83,0.44,18.4,1330,40.12,25.98,10.84,6.68,1.19,1.39,0.41,0.82,2.6,9.97
14.75,5517,7.63,40.04,12.42,39.91,66.4,4.44,1.21,14.1,0.41,13.45,1230,51.54,16,6.89,7.63,1.35,0.66,0.5,1.23,5.5,8.7
23.43,5104,10.88,46.32,7.08,35.72,67.1,4.55,1.1,19.16,0.14,7.94,1160,45.25,16.62,11.01,9.4,2.41,3.16,1.15,0.82,4.68,5.5
8.41,5762,2.81,31.58,17.43,48.17,67,4.28,1.31,8.99,0.48,17.93,1520,48.99,22.85,8.38,0.75,0.96,4.56,1.76,1.22,4.5,6.03
22.5,5098,12.68,44.7,6.82,35.79,67.7,4.58,1.11,18.66,0.14,7.81,1150,49.73,17.26,13.8,3.14,3.03,3.5,1.12,0.82,0.23,7.37
12.22,5933,2.61,31.8,17.53,48.06,69.1,4.39,1.32,6.67,0.52,18,1520,57.4,28.65,2.97,0.81,0.11,0.35,0.25,1.24,0.25,7.97
39.95,4011,22.71,45.68,2.35,29.26,69.9,5.05,1.17,20.61,0.23,3.04,1110,26.64,22.54,22.82,13.02,4.6,1.55,0.33,0.83,2.38,5.29
21.09,5176,11.8,46.05,6.73,35.41,68.1,4.67,1.08,18.32,0.2,7.63,1170,51.36,14.95,10.42,10.09,1.62,2.81,1.14,0.83,0.13,6.65
6.75,6248,2.94,28.95,14.69,53.42,71,4.05,1.44,7.95,0.43,15.13,1310,36.7,27.06,15.85,4.78,2.81,0.21,0.53,0.81,2.25,9
27.7,4790,7.96,45.69,8.05,38.3,71.1,4.66,1.3,13.63,0.56,8.75,1150,30.75,19.2,18.9,7.58,2.97,0.27,0.92,0.81,2.13,16.47
10.49,5685,3.15,26.09,17.94,52.82,69.3,3.68,1.2,6.99,0.3,18.52,1340,41.43,23.78,17.56,1.08,1.47,0.15,0.66,1.25,1.98,10.64
22.11,5150,9.64,44.61,8.57,37.18,68,4.65,1.15,16.53,0.19,9.48,1180,43.37,21.81,11.21,9.57,2.55,1.37,1.26,1.21,0.18,7.47
14.72,5514,4.65,43.6,15.65,36.1,64.4,4.9,1.15,12.65,0.47,16.41,1520,39.72,28.52,10.01,5.3,0.96,0.28,0.61,0.82,4.75,9.03
20.32,5658,11.14,37.05,6.19,45.63,73.2,4.65,1.28,13.56,0.35,6.97,1290,38.23,24.78,11.6,6.19,3.74,3.08,0.45,0.8,1.88,9.25
11.6,5834,4.56,38.76,11.9,44.77,68.8,4.35,0.92,13.34,0.12,12.47,1230,53.16,16.78,5.53,8.71,1.66,0.57,1.04,1.48,5.58,5.49
8.91,5859,2.92,29.87,16.99,50.21,68.9,3.96,1.83,7.52,0.29,17.5,1380,46.37,27.15,4.53,5.25,1.34,0.16,0.43,1.39,7.93,5.45
21.01,5108,14.22,41.92,11.09,32.77,66.9,4.64,1.12,14.33,0.08,12.93,1230,50.89,18.9,10.74,6.05,2.1,1.74,1.47,2.44,4.33,1.34
25.55,5110,11.59,38.97,7.56,41.89,70.9,4.69,0.92,14.76,0.17,8.55,1170,48.15,16.28,4.2,8.05,2.54,6.42,0.78,0.86,8.85,3.87
9.64,5725,2.22,29.77,22.03,45.97,67.7,4.11,1.57,3.65,0.44,22.53,1440,65.98,20.44,2.37,0.8,0.67,0.73,1,1.62,0.23,6.16
38.1,4140,13.6,44.27,4.28,37.86,68.6,4.79,0.91,20.61,0.14,4.95,1180,41.48,18.86,13.54,5.28,3.08,0.21,0.97,1.25,6.2,9.13
8.82,5457,3.16,30.51,22.83,43.5,64.7,3.93,1.49,5.94,0.36,23.57,1520,66.51,19.6,4.23,0.91,0.72,0.24,0.98,0.83,0.63,5.35
23.63,4875,8.02,43.97,10.09,37.92,65.1,4.54,1.17,17.76,0.46,10.97,1210,40.71,20.53,13.53,5.29,2.25,0.22,1.35,0.86,6.65,8.61
17.6,5852,6.43,42.27,6.68,44.62,71.4,5.04,1.44,13.72,1.26,7.14,1180,46.72,25.17,14.25,2.82,1.61,0.7,2.03,0.86,3.2,2.64
19.08,5639,11.38,43.01,7.53,38.08,69.8,4.85,1.66,14.7,0.49,8.5,1140,45.23,20.87,6.94,3.97,2.1,2.24,1.77,1.04,5.75,10.09
20.59,5170,6.09,38.24,10.85,44.82,69.7,4.48,1.36,12.54,0.36,11.55,1230,64.17,13.16,5.23,3.07,1.22,0.43,0.94,1.66,5.38,4.74
9.16,6104,2.32,30.48,17.06,50.15,69.2,4.25,1.68,6.87,0.53,17.47,1520,69.22,20.16,2.75,0.71,0.47,0.19,0.88,1.8,1.2,2.62
16.05,5679,3.64,26.62,14.41,55.33,72.2,3.86,1.41,7.27,0.3,14.95,1340,43.79,26.37,14.82,1.96,1.53,0.33,0.68,0.81,1.23,8.48
9.27,5925,1.84,31.15,19.79,47.21,68.2,4.14,1.65,5.16,0.69,20.16,1520,54.82,22.15,4.57,3.99,1.22,0.14,0.65,1.67,3.6,7.19
24.03,5271,13.37,39.9,4.2,42.53,71.2,4.94,1.57,16.5,0.94,4.85,1170,31.66,20.04,21.85,6.2,3.2,0.23,1.11,1.71,7.78,6.22
21.73,5273,10.6,41.22,6.52,41.67,69.3,4.67,1.42,17,0.32,7.29,1180,38.73,18.82,10.63,7.03,4.06,0.96,1.21,1.23,11.95,5.38
20.53,5398,9.78,43.35,6.04,40.84,70.9,4.96,1.55,14.95,0.94,6.69,1150,45.25,19.65,13.25,3.65,1.97,0.32,1.29,1.23,4.63,8.76
9.61,5506,4.34,29.86,21.02,44.79,63.7,4.15,1.56,8.21,0.4,21.97,1500,67.19,21.64,3.56,1.01,0.83,0.17,0.72,1.25,1.23,2.4
20.22,5479,9.68,42.39,5.45,42.48,70.5,5.07,1.29,16.94,0.17,6.03,1110,36.87,16.55,6.48,11.22,3.62,4.39,1.16,1.67,10.9,7.14
21.79,5317,10.77,41.83,6.24,41.16,69.8,5,1.51,16.17,0.53,6.99,1180,46.82,18.51,11.06,5.79,3.66,0.69,1.77,1.67,5.85,4.18
10.73,5994,3.07,31.94,14.76,50.23,69.5,4.32,1.64,8.78,0.54,15.23,1440,50.15,31.2,9.54,2.1,0.87,0.17,0.52,0.83,2.73,1.89
22.11,5116,8.89,43.91,7.64,39.56,67.6,4.86,1.19,17.86,0.1,8.39,1190,37.75,23.1,7.99,8.13,2.82,2.4,0.99,2.5,6.75,7.57
16.59,5106,7.52,26.74,15.41,50.32,66.4,3.58,1.01,12.16,0.19,16.66,1450,38.88,30.49,14.86,1.77,1.24,0.2,0.18,0.83,1.98,9.57
21.9,5174,11.37,40.21,9.69,38.73,67.1,4.78,1.18,14.91,1.09,10.93,1210,49.79,21.59,13.25,2.22,1.48,0.25,1.08,1.63,2.75,5.96
10.04,6112,3.25,35.71,11.55,49.49,70.2,4.41,0.96,12.37,0.12,11.94,1200,55.2,18.89,4.58,6.24,1.6,0.58,1.09,1.68,5.03,5.11
21.29,5342,12.05,39.91,5.48,42.56,70.3,4.86,1.56,16.23,0.82,6.23,1180,43.82,21.01,13.85,4.08,2.11,0.38,1.31,1.22,5.88,6.34
39.35,4076,16.14,43.91,2.82,37.13,70.4,4.9,0.87,20.23,0.24,3.36,1250,30.54,25.19,16.7,4.98,3.13,0.18,0.5,1.21,8.03,9.54
21.58,5111,9.31,42.71,8.49,39.49,68,4.86,1.14,16.54,0.1,9.36,1140,41.27,20.58,7.65,7.72,2.87,3.2,1.19,2.4,7.58,5.54
19.47,5457,9.08,43.64,5.44,41.83,70.7,4.94,1.62,15.97,0.78,5.98,1160,41.76,21.39,13.21,3.92,2.22,0.36,1.3,1.24,5.6,9
10.37,5810,2.21,30.42,19.38,47.99,66.7,4.14,1.59,7.51,0.24,19.82,1340,59.94,23.44,3.85,2.34,0.71,0.37,0.53,1.61,2.8,4.41
9.86,6216,2.65,23.62,15.95,57.79,72.3,4.11,1.53,5.28,0.4,16.38,1220,55.95,20.49,8.36,2.76,1.17,0.43,0.66,1.74,1.55,6.89
39.77,3947,17.89,41.66,4,36.46,69.1,4.93,0.78,20,0.32,4.87,1200,43.69,23.31,13.25,3.37,2.1,0.12,0.58,1.21,4.93,7.44
21.4,5272,14.07,42.06,5.53,38.34,68.9,4.93,1.25,18.39,0.1,6.44,1110,35.44,21,8,9.98,3.12,4.17,1.16,2.44,5.28,9.41
25.44,4923,17.98,38.64,6.6,36.78,68.6,4.87,1.25,16.08,1.15,8.05,1160,51.54,20.45,14.07,3.22,2.17,0.17,1.38,1.24,3.63,2.13
25.75,4887,13.49,40.17,7.79,38.55,67.2,4.74,1.39,16.9,0.76,9,1140,54.72,17.75,14.91,2.64,1.74,0.23,1.16,1.21,2.48,3.16
39.7,3985,17.71,42.41,3.07,36.81,69.5,4.85,0.94,20.67,0.31,3.73,1220,41.88,22.72,14.84,4.54,2.95,0.27,0.71,1.24,6.25,4.6
24.02,5208,10.81,40.63,5.15,43.41,70.1,5.15,1.54,15.85,1.62,5.77,1100,34.79,21.64,24.85,3.26,2.07,0.21,1.04,1.71,2.7,7.73
25.5,5119,13.06,38.79,6.05,42.11,69.4,5,1.54,16.11,0.99,6.96,1140,44.32,23.78,12.74,2.41,1.59,0.17,1.51,1.23,2.15,10.1
20.68,5342,13.67,41.36,7.9,37.06,67.6,4.84,1.18,17.08,0.15,9.15,1150,38.97,18.08,11.33,9.65,2.56,2.56,1.1,2.48,7,6.27
13.45,6228,5.79,29,9.36,55.84,75.1,4.31,1.69,8.55,0.41,9.94,1520,53.9,31.52,2.13,0.1,0.32,0.16,0.6,1.77,0.2,9.3
7.71,6238,2.81,27.39,14.86,54.94,70.9,3.83,1.9,7.82,0.26,15.29,1310,44.49,27.45,6.96,5.16,1.97,0.16,0.48,1.77,5.5,6.06
20.47,5159,13.44,41.41,8.73,36.42,67.4,4.89,1.16,16.39,0.07,10.09,1210,42.98,21.02,6.25,9.37,2.68,3.02,1.42,2.48,4.8,5.98
10.2,5990,1.9,18.37,19.28,60.45,69.8,3.65,1.5,5.34,0.06,19.65,1340,47.13,28.08,4.42,6.37,1.68,0.4,1.87,1.23,3.35,5.47
11.6,5904,4.6,23.54,17.16,54.71,69.2,3.8,1.61,6.95,0.45,17.99,1260,52.67,21.28,8.9,3.43,1.58,0.89,1.24,1.62,2.8,5.59
25.02,5243,15.25,37.12,4.01,43.62,73.2,4.97,1,15.99,0.11,4.73,1190,27.88,16.5,4.37,21.08,3.49,12.46,0.6,0.82,8.28,4.52
38.79,4102,22.49,37.41,2.01,36.09,70.9,5.16,1.02,20.21,0.11,2.59,1250,37.47,21.33,18.94,7.14,4.03,0.19,0.4,1.4,6.35,2.75
12.63,6004,3.14,24.72,13.79,58.36,72.6,3.88,1.37,7.68,0.23,14.24,1350,52.03,27.9,12.83,2.21,1.98,0.39,0.95,0.83,0.85,0.03
38.58,4071,19.4,41.54,3.57,35.49,69.2,4.95,0.84,20.14,0.44,4.43,1220,46.95,20.07,13.5,5.51,2,0.11,0.58,1.24,5.48,4.56
21.2,5088,9.41,40.59,9.27,40.73,66.8,4.77,1.33,16.55,0.32,10.23,1170,65.52,14.17,6.41,3.92,1.82,1.05,1.53,1.22,2.28,2.08
26.2,4835,14.03,39.59,6.67,39.71,68.1,4.91,1.37,17.64,0.22,7.76,1160,51.36,13.95,7.2,6.65,2.77,0.33,1.12,1.62,6.98,8.02
15.59,6184,3.96,30.53,9.65,55.87,76.1,4.26,1.18,8.17,0.24,10.05,1310,62.24,20.04,1.41,3.51,0.92,0.91,0.65,1.22,2.4,6.7
21.11,5396,8.43,41.4,8.02,42.15,68.9,4.51,1.29,16.47,0.07,8.76,1190,50.91,14.56,5.45,8.82,2.38,0.44,1.24,1.65,7.13,7.42
26.49,5061,18.11,40.81,5.76,35.32,70.9,5.2,1.43,14.9,0.53,7.03,1220,58.26,18.53,3.96,3.48,2.49,0.71,1.61,1.64,1.35,7.97
7.89,5811,2.9,29.19,21.88,46.03,70.2,4.01,1.43,1.19,0.63,22.53,1500,84.79,8.27,0.32,1.16,0.43,0.18,0.49,0.82,0.78,2.76
9.45,6267,3.34,33.47,14.42,48.77,72.1,4.29,1.54,6.65,0.5,14.92,1300,60.37,16.8,2.25,8.59,0.62,0.11,0.4,1.63,7.1,2.13
25.19,5052,12.57,40.68,5.97,40.77,68.6,4.91,1.42,17.27,0.97,6.83,1120,55.35,9.8,8.49,8.23,2.75,1.89,0.91,1.66,9.9,1.02
24.21,5266,13.25,40.07,5.11,41.57,69.1,5.05,1.35,17.69,0.92,5.89,1120,59.3,14.51,10.6,4.49,2.12,0.23,1.3,0.99,6.18,0.28
20.11,5243,14.59,41.8,6.42,37.19,68.2,4.92,1.15,18.13,0.09,7.52,1160,45.53,13.62,5.37,16.92,3.24,4.66,1.11,2.87,5.45,1.23
24.32,5029,11.3,40.9,6.68,41.12,67.7,4.84,1.42,17.72,0.79,7.53,1150,55.35,15.73,16.41,4.91,2.19,0.15,1.1,0.41,3.25,0.5
7.41,6008,3.77,26.16,15.99,54.08,70.1,3.86,1.68,7.46,0.28,16.62,1350,59.79,22.84,1.57,4.06,1.33,0.11,0.55,0.81,5.23,3.71
26.53,4958,16.36,35.85,5.34,42.45,69.1,4.76,1,18.62,0.14,8.38,1140,53.72,11.23,2.92,17.1,4.53,1.3,0.31,0.83,7.23,0.83
25.84,5050,10.63,41.63,8.26,39.48,68.9,5.09,1.35,15.04,0.38,9.24,1280,67.45,20.14,3.42,1.7,1.62,0.28,1.74,0.98,0.73,1.94
8.55,6337,2.74,30.5,15.46,51.46,71.1,4.48,1.56,6.5,0.46,15.9,1520,71.31,19.28,0.07,0.4,0.2,0.18,1.21,0.9,0.68,5.77
11.49,5952,3.92,23.65,15.95,56.48,71.6,3.85,1.26,6.35,0.34,16.6,1340,55.61,22.19,11.33,1.66,1.24,0.28,0.91,0.82,0.98,4.98
38.85,4065,19.26,41.71,2.25,36.78,68.4,5.14,0.74,22.76,0.18,2.79,1220,43.6,16.84,15.39,9.14,3.45,0.15,0.37,0.97,9.78,0.31
26.07,5198,10.65,44.14,6.85,38.36,73.9,5.07,1.31,11.24,0.82,7.67,1150,46.65,14.52,11.86,9.22,2.29,0.51,1.69,0.83,9.53,2.9
14.08,6248,3.49,41.54,5.16,49.8,75.3,5.13,1.43,12.32,0.47,5.35,1230,62.69,18.1,5.96,4.26,1.65,3.05,1.3,0.83,0.48,1.68
16.77,4817,9.07,24.48,17.7,48.75,63.2,3.41,0.86,12.83,0.23,19.47,1470,46.94,26.26,9.68,1.46,1.12,0.23,0.28,0.75,1,12.28
12.96,6472,3.96,29.61,9.71,56.72,76.2,4.57,1.19,7.47,0.46,10.11,1350,59.74,30.32,1.06,1.18,0.94,0.69,0.52,1.24,1.68,2.63
10.59,6270,3.46,31.05,14.54,50.94,75.5,4.72,1.61,2.54,0.57,15.06,1500,61.66,29.74,1.07,0.46,0.05,0.06,0.05,1.12,0.23,5.56
9.41,6151,3.85,33.77,15.74,46.64,72.3,4.94,1.64,4.03,0.72,16.37,1480,53.84,29.83,7.34,0.85,0.61,0.26,1.05,3.08,0.63,2.51
26.6,4820,12.8,41.87,6.4,38.93,72.5,5.21,0.94,13.86,0.15,7.34,1140,48.76,25.52,10.8,4.85,2.42,0.16,0.62,0.76,6.08,0.03
35.14,4180,22.32,39.04,3.58,35.06,72.5,5.1,1.03,16.67,0.09,4.61,1160,46.07,10.45,12.49,15.54,6.11,0.17,0.68,0.6,7.33,0.56
8.01,6256,3.97,28.62,13.33,54.08,73.9,4.19,1.67,6.05,0.3,13.88,1340,51.87,14.58,7.84,8,5.25,0.29,0.71,0.82,8.35,2.29
25.48,5066,14.87,43.39,3.17,38.57,72.7,5.28,0.88,17.36,0.06,3.72,1170,50.91,25.26,9.75,4.91,1.54,0.39,0.41,0.9,4.73,1.2
11.59,6023,3.03,30.01,15.92,51.04,72.8,4.51,1.44,4.32,0.51,16.42,1270,74.53,16.94,1.38,0.24,0.16,0.11,0.48,1.15,0.33,4.68
9.09,6435,2.98,30.17,14.32,52.53,76.2,4.58,1.64,2.25,0.57,14.76,1270,56.06,21,5.92,4.28,0.01,0.19,0.69,1.52,7.68,2.95
24.22,5311,17.9,34.82,4.19,43.09,75.5,5.12,0.91,13.3,0.07,5.1,1170,35.11,16.64,3.33,15.18,2.74,8.31,0.34,0.54,19.33,0.46
22.82,5048,11.01,41.39,5.43,42.18,71.1,5.15,1.37,15.54,0.74,6.1,1170,49.95,22.27,13.57,4.3,2.1,0.21,1.07,1.97,4,0.56
21.14,5327,14.37,40.38,6.17,39.08,73.6,5.21,1.4,11.67,0.92,7.21,1150,49.77,18.78,10.2,5.15,2.07,1,1.25,1.21,7.63,2.94
12.74,6298,6.41,37.53,8.48,47.59,76.9,5.14,1.39,6.87,0.64,9.06,1220,61.49,20.29,6.66,1.88,2.15,1.09,2.33,0.75,2.33,1.03
27.74,4797,16.37,43.02,3.77,36.84,72.6,5.12,0.98,16.69,0.11,4.51,1140,54.55,13.4,11.07,6.13,3.98,0.28,0.55,1.09,7.38,1.57
23.86,5346,8.38,41.52,8.63,41.48,74.8,5.39,1.33,8.39,0.67,9.42,1210,53.64,21.85,8.33,4.95,1.81,0.52,2.6,1.64,2.38,2.28
17.23,5578,12.94,40.93,7.09,39.04,72.2,5.27,1.28,12.89,0.22,8.14,1180,47.2,22.55,8.96,5.61,2.34,1.01,1.19,1.28,8.08,1.78
12.1,5971,5.12,42.74,13.26,38.85,70.5,5.59,1.17,7.76,1,13.98,1500,53.32,32.78,7.77,1.19,0.57,0.38,0.4,0.9,2.1,0.59
8.7,6417,1.31,24.26,14.64,59.79,77.8,4.35,1.54,1.07,0.4,14.83,1410,64.43,19.54,7.21,1.15,0.75,0.26,0.78,1.1,0.5,4.28
9.96,6106,2.89,34.17,16.48,46.46,71.6,4.97,1.6,4.07,0.79,16.97,1500,68.54,21.42,4.61,0.49,0.56,0.31,0.99,1.33,0.43,1.32
8.96,6004,2.69,29.97,18.43,48.91,67.2,4.57,1.77,7.1,0.42,18.94,1460,59.48,24.01,3.67,0.44,0.91,0.64,2.61,1.12,0.16,6.96
9.11,6418,3.04,26.61,13.15,57.21,78.3,4.55,1.47,1.72,0.38,13.56,1340,50.1,27.14,11.66,2.88,0.81,0.41,1.35,1.21,1.38,3.06
8.93,6182,2.94,29.41,13.3,54.35,73.7,4.25,1.71,6.26,0.37,13.7,1380,50.94,28.5,6.21,3.09,1.42,0.3,0.61,1.25,5.48,2.2
22.85,5065,13.3,39.8,4.73,42.17,72.7,5.37,1.31,15.02,0.14,5.46,1100,35.4,13.79,12.37,21.23,4.35,0.45,0.9,1.01,8.18,2.32
15.45,6068,5.55,27.27,10.57,56.61,79.1,4.74,1.03,3.73,0.21,11.19,1300,55.7,25.34,5.84,3.1,1.23,1.98,0.71,0.93,4.53,0.64
11.84,6485,5.55,41.43,7.72,45.3,77.6,5.78,1.57,6.08,0.8,8.17,1290,51.41,29.58,8.48,1.62,1.43,0.47,3.11,1.59,1.58,0.73
